b,block,input,output
1,7,169,84
1,7,170,127
1,7,171,64
1,7,172,18
1,7,173,106
1,7,174,56
1,7,175,238
1,7,176,145
1,7,177,153
1,7,178,252
1,7,179,72
1,7,180,227
1,7,181,179
1,7,182,123
1,7,183,201
1,7,184,206
1,7,185,25
1,7,186,111
1,7,187,116
1,7,188,35
1,7,189,214
1,7,190,117
1,7,191,151
1,7,192,11
1,7,193,203
1,7,194,128
1,7,195,126
1,7,196,192
1,7,197,149
1,7,198,195
1,7,199,109
1,7,200,71
1,7,201,62
1,7,202,64
1,7,203,70
1,7,204,133
1,7,205,149
1,7,206,60
1,7,207,165
1,7,208,248
1,7,209,6
1,7,210,123
1,7,211,34
1,7,212,151
1,7,213,110
1,7,214,2
1,7,215,245
1,7,216,42
1,7,217,115
1,7,218,127
1,7,219,105
1,7,220,46
1,7,221,232
1,7,222,231
1,7,223,216
1,7,224,214
1,7,225,107
1,7,226,206
1,7,227,169
1,7,228,120
1,7,229,127
1,7,230,92
1,7,231,216
1,7,232,180
1,7,233,237
1,7,234,165
1,7,235,70
1,7,236,162
1,7,237,189
1,7,238,232
1,7,239,239
1,7,240,240
1,7,241,140
1,7,242,11
1,7,243,2
1,7,244,213
1,7,245,168
1,7,246,223
1,7,247,208
1,7,248,213
1,7,249,36
1,7,250,217
1,7,251,205
1,7,252,11
1,7,253,182
1,7,254,146
1,7,255,84
