b,block,input,output
1,7,169,1
1,7,170,1
1,7,171,1
1,7,172,1
1,7,173,1
1,7,174,1
1,7,175,1
1,7,176,1
1,7,177,1
1,7,178,1
1,7,179,1
1,7,180,1
1,7,181,1
1,7,182,1
1,7,183,1
1,7,184,1
1,7,185,1
1,7,186,1
1,7,187,1
1,7,188,1
1,7,189,1
1,7,190,1
1,7,191,1
1,7,192,1
1,7,193,1
1,7,194,1
1,7,195,1
1,7,196,1
1,7,197,1
1,7,198,1
1,7,199,1
1,7,200,1
1,7,201,1
1,7,202,1
1,7,203,1
1,7,204,1
1,7,205,1
1,7,206,1
1,7,207,1
1,7,208,1
1,7,209,1
1,7,210,1
1,7,211,1
1,7,212,1
1,7,213,1
1,7,214,1
1,7,215,1
1,7,216,1
1,7,217,1
1,7,218,1
1,7,219,1
1,7,220,1
1,7,221,1
1,7,222,1
1,7,223,1
1,7,224,1
1,7,225,1
1,7,226,1
1,7,227,1
1,7,228,1
1,7,229,1
1,7,230,1
1,7,231,2
1,7,232,2
1,7,233,2
1,7,234,2
1,7,235,2
1,7,236,2
1,7,237,2
1,7,238,2
1,7,239,2
1,7,240,2
1,7,241,2
1,7,242,2
1,7,243,2
1,7,244,2
1,7,245,2
1,7,246,2
1,7,247,2
1,7,248,2
1,7,249,2
1,7,250,2
1,7,251,2
1,7,252,2
1,7,253,2
1,7,254,2
1,7,255,2
